0.011013215859  0.0516331397156
0.495594713656  0.722570101175
1.00220264317  1.29020286645
1.48678414097  1.67710542394
1.98237885463  1.90907064552
2.46696035242  2.12383114
2.72026431718  2.20968415017
2.9845814978  2.2697063717
3.2268722467  2.31253334531
3.49118942731  2.20902060697
3.71145374449  1.78708296882
3.98678414097  1.34788372842
4.21806167401  1.24439942766
4.46035242291  1.27001219496
4.72466960352  1.34724862279
4.96696035242  1.51057504051
5.23127753304  1.75134642821
5.47356828194  1.80278050496
5.71585903084  1.20868184542
5.95814977974  0.890010486697
6.44273127753  0.97566443391
6.72907488987  1.11313162542
6.96035242291  1.30228883178
7.20264317181  1.42257973374
7.47797356828  1.49119957923
7.69823788546  1.57708102697
7.97356828194  1.68012928507
8.20484581498  1.80042966622
8.43612334802  1.83465901586
8.71145374449  1.66227997314
8.94273127753  1.46411753771
9.17400881057  1.61023922831
9.42731277533  1.79077037314
9.72466960352  1.88519256971
9.9449339207  1.93664560485
