0  0.822219540161
0.506607929515  1.90423028182
0.991189427313  1.61698147366
1.50881057269  2.69869048337
1.99339207048  3.78130468891
2.47797356828  5.41186409993
2.72026431718  6.50111640818
3.01762114537  8.95872307042
3.25991189427  11.9657835979
3.51321585903  18.534186229
3.73348017621  24.8295214531
3.97577092511  21.5352121176
4.22907488987  17.4186832418
4.5154185022  15.2190573894
4.70264317181  14.1180375355
4.97797356828  13.8365216342
5.25330396476  16.2947317603
5.49559471366  25.329189548
5.73788546256  32.7198117193
5.99118942731  23.3978033915
6.50881057269  15.7123891135
6.69603524229  13.2415062459
6.99339207048  13.2333594834
7.19162995595  13.5019009112
7.46696035242  14.8642206264
7.67621145374  15.406432925
7.95154185022  15.9468348319
8.24889867841  18.6784140969
8.46916299559  23.0559411019
8.72246696035  28.2544807193
8.97577092511  23.5900066381
9.19603524229  20.8442459719
9.46035242291  21.9328948162
9.68061674009  25.488504013
9.93392070485  29.5911532195
