-0.00011853362058  0.869799707815
0.49061065558  0.880467733667
0.992156037658  1.54354480719
1.49367178633  2.42401254086
1.97316991498  4.82574076105
2.47433006279  8.31489641643
2.97581617806  9.41275481024
3.46657500067  9.20603217595
3.70660558234  8.34168501468
3.95736345668  8.78191888152
4.46984356525  9.22784236214
4.96003935316  13.1515422706
5.21017492599  18.1569800004
5.44860530379  29.0317284869
5.70884586777  39.9069511078
5.96126321279  28.1733080066
6.4428060464  15.5750806769
6.94455886231  14.7164231295
7.45712787111  14.5101746297
7.94717549199  19.5208278388
8.43597850985  33.661888774
8.93672378999  40.1945136714
9.41832589041  27.1615050214
9.920493574  23.2593782319
