0.0220555992133  0.0567479866277
0.488957004606  0.352654535335
1.0005774399  0.862990863581
1.51098221225  1.19669303083
1.97810070031  1.524141394
2.49866494158  1.76320447815
2.73728221181  1.87645493675
2.98662336591  1.97707502985
3.22484988733  2.03355022241
3.52689871357  1.93854286731
3.74128955789  1.67331883175
3.9654057058  1.25037208416
4.21175111906  0.915715137661
4.47099124289  0.883845970312
4.69901487885  1.02865188307
4.97114971323  1.29957049487
5.2543991803  1.61463400722
5.48155448558  1.63327266212
5.70462863668  1.0589252051
5.99508524836  0.850380957647
6.47258028803  1.11473205219
6.74432437361  1.32887539795
6.93952510995  1.41694696379
7.21982225271  1.30304179942
7.45635552931  1.11349083916
7.69523329874  1.26459147511
7.98894615047  1.52917444461
8.18471130176  1.69925472805
8.45515289132  1.72414718703
8.7131773522  1.51564385869
8.95023162721  1.40179325314
9.18884889744  1.51504371173
9.44921785114  1.64719197959
9.69868925484  1.76673716137
9.96930451054  1.81686307193
